time,Pvar,Pdiv,AreaSedCover,Plant,AngioGymno
-541.0,0.16573315697140806,0.49187786849355264,320174.2851668708,0.0,0.0
-540.0,0.1627616405189164,0.5260289594953629,343261.0552718454,0.0,0.0
-539.0,0.16089443690254357,0.548926315264231,370221.7883671714,0.0,0.0
-538.0,0.15996242031629887,0.5622640921408987,402004.263281578,0.0,0.0
-537.0,0.15979646495419114,0.5677364464661088,439556.2588437944,0.0,0.0
-536.0,0.16022744501022973,0.5670375345806037,483825.55388254975,0.0,0.0
-535.0,0.1610862346784238,0.5618615128251253,535759.927226573,0.0,0.0
-534.0,0.1622037081527823,0.5539025375404163,596307.1577045936,0.0,0.0
-533.0,0.16341073962731428,0.5448547650672189,666415.0241453405,0.0,0.0
-532.0,0.16453820329602892,0.5364123517462753,747031.3053775433,0.0,0.0
-531.0,0.16541697335293526,0.5302694539183282,839103.7802299308,0.0,0.0
-530.0,0.1658779239920425,0.5281202279241197,943580.2275312316,0.0,0.0
-529.0,0.1657902303310559,0.5311493710312656,1059491.5728976275,0.0,0.0
-528.0,0.1652261381354827,0.5378404398030929,1178201.3290951075,0.0,0.0
-527.0,0.16432493805285164,0.5457851944660211,1289156.1556771128,0.0,0.0
-526.0,0.16322596269634987,0.5525748370409855,1381802.712197083,0.0,0.0
-525.0,0.16206854467916526,0.5558005695489217,1445587.65820846,0.0,0.0
-524.0,0.16098342910989144,0.5535759368487521,1474345.963135629,0.0,0.0
-523.0,0.16004880252037956,0.5472114074034488,1479465.835886751,0.0,0.0
-522.0,0.1593229748401322,0.5392264622321798,1476723.795240931,0.0,0.0
-521.0,0.15886421877857448,0.5321428462994662,1481896.359977275,0.0,0.0
-520.0,0.15873080704513082,0.5284823045698284,1510760.048874888,0.0,0.0
-519.0,0.15897053439270115,0.5303147400527206,1574205.5893317584,0.0,0.0
-518.0,0.15955692936597926,0.5365074667192764,1663580.5432214031,0.0,0.0
-517.0,0.16043143626188555,0.5445442263520714,1765346.68103622,0.0,0.0
-516.0,0.16153537208308044,0.5519032714107165,1865965.7732686077,0.0,0.0
-515.0,0.16281005383222374,0.5560628543548214,1951899.5904109653,0.0,0.0
-514.0,0.16419098286521533,0.554880689098397,2013254.8957997607,0.0,0.0
-513.0,0.16556571297916278,0.5493429894702606,2054718.4241477344,0.0,0.0
-512.0,0.16679819790093847,0.5419758353441462,2084621.903011693,0.0,0.0
-511.0,0.1677522265500982,0.5353160600020836,2111297.059948445,0.0,0.0
-510.0,0.16829158784619724,0.531900496726102,2143075.622514799,0.0,0.0
-509.0,0.16830428641518935,0.5339344532355026,2186896.836845548,0.0,0.0
-508.0,0.16791189327037437,0.540425592434859,2244130.023387422,0.0,0.0
-507.0,0.1673666421219503,0.5485927372335561,2314752.0211651367,0.0,0.0
-506.0,0.1669221988308529,0.5556351036556192,2398739.669203407,0.0,0.0
-505.0,0.16683222925801844,0.5587519077250743,2496069.8065269487,0.0,0.0
-504.0,0.1673173705303364,0.5554518111111435,2605905.0587211912,0.0,0.0
-503.0,0.16822285427810307,0.5467606431693112,2724151.197614425,0.0,0.0
-502.0,0.16915571567789,0.5359358917619849,2845899.781595655,0.0,0.0
-501.0,0.16971919589539125,0.5262705907746935,2966242.3690538835,0.0,0.0
-500.0,0.16951653609630002,0.5210577740929649,3080270.5183781176,0.0,0.0
-499.0,0.16817982998789976,0.5233197509765666,3183075.787957361,0.0,0.0
-498.0,0.16573112873131496,0.532419843298417,3271475.840919163,0.0,0.0
-497.0,0.16247265262855543,0.5450925339578819,3349192.759345255,0.0,0.0
-496.0,0.15871276157547032,0.5580146977840238,3421674.7300559115,0.0,0.0
-495.0,0.15475981546790823,0.5678632096059049,3492907.487189581,0.0,0.0
-494.0,0.1509161092475232,0.5715173272295274,3561026.9541574065,0.0,0.0
-493.0,0.14738536537652913,0.5691455982381287,3622706.601688706,0.0,0.0
-492.0,0.1442912138443383,0.5635891960179882,3674619.900512796,0.0,0.0
-491.0,0.14175496569776663,0.5577666753322009,3714484.619000071,0.0,0.0
-490.0,0.13989793198363015,0.5545965909438618,3744195.716085241,0.0,0.0
-489.0,0.13883397326830416,0.5568524382911176,3766692.448344096,0.0,0.0
-488.0,0.13852929580779483,0.5644329136957104,3784914.072352426,0.0,0.0
-487.0,0.13881453204114935,0.5745971190901322,3801799.8446860174,0.0,0.0
-486.0,0.139515285545336,0.5845062454943771,3820289.0219206624,0.0,0.0
-485.0,0.14045715989732277,0.591321483928438,3843320.860632148,0.0,0.0
-484.0,0.14146850433512692,0.5923115402070566,3873379.301543702,0.0,0.0
-483.0,0.14244517797121337,0.5873886767107502,3911127.02196832,0.0,0.0
-482.0,0.14335306450698826,0.5792071837585818,3956771.38336643,0.0,0.0
-481.0,0.14416129645869818,0.5705485689970514,4010747.9551386833,0.0,0.0
-480.0,0.14483900634258995,0.5641943400726588,4074405.138446619,0.0,0.0
-479.0,0.14535825749818754,0.5628477524236994,4149319.542391996,0.0,0.0
-478.0,0.14578248986640135,0.5667723303412516,4237067.776076571,0.0,0.0
-477.0,0.14628222919439104,0.5733724353442358,4339226.448602103,0.0,0.0
-476.0,0.14703409870124262,0.5798896280599377,4457372.16907035,0.0,0.0
-475.0,0.14821472160604288,0.5835654691156428,4593081.546583072,0.0,0.0
-474.0,0.14999478228024277,0.5816996850488809,4746459.236728942,0.0,0.0
-473.0,0.1523035573676899,0.5739563836842299,4911722.081044296,0.0,0.0
-472.0,0.15475049178177847,0.5631321498634434,5081614.967552385,0.0,0.0
-471.0,0.15692301666806036,0.5522391743712193,5248882.784276465,0.0,0.0
-470.0,0.15840856317208757,0.5442896479922562,5406270.419239784,0.0,0.0
-469.0,0.15880013636859108,0.5422551035521517,5548645.63950493,0.0,0.0
-468.0,0.157997027601749,0.5468729273316242,5679367.728291835,0.0,0.0
-467.0,0.15635775679427866,0.5555307506781942,5803918.847859754,0.0,0.0
-466.0,0.15427858808361938,0.5653408869923405,5927781.1604679525,0.0,0.0
-465.0,0.15215578560721071,0.5734156496745416,6056436.828375693,0.0,0.0
-464.0,0.15038337739736285,0.576890600101387,6194494.108196445,0.0,0.0
-463.0,0.14918106788866742,0.5747136790326859,6343065.633960485,0.0,0.0
-462.0,0.1484723248085018,0.5689126931083273,6502390.134052298,0.0,0.0
-461.0,0.1481518269178303,0.5618147574374884,6672706.336856365,0.0,0.0
-460.0,0.14811425297761593,0.5557469871293469,6854252.970757179,0.8272600067189566,0.0
-459.0,0.14825440141168483,0.5530256538529894,7045412.542874119,0.8527132067210793,0.0
-458.0,0.1484812199094956,0.5546848711283465,7237142.675266172,0.9075139100007604,0.0
-457.0,0.1487309604437319,0.559284531540334,7418544.768727222,0.9494288686167257,0.0
-456.0,0.14894298769274067,0.5651024649127926,7578720.22405116,0.9362248346277019,0.0
-455.0,0.14905666633486858,0.5704165010695633,7709332.8111733105,0.8259596554764626,0.0
-454.0,0.14901163408118506,0.5735093114031142,7812295.776594767,0.6143363561358457,0.0
-453.0,0.1488014812472438,0.5736202850015903,7892084.735958062,0.37151115286704667,0.0
-452.0,0.1485382983503169,0.5720901226693698,7953175.30490573,0.17629608490396184,0.0
-451.0,0.1483499231109794,0.5705387634089059,8000043.099080305,0.08371600895553698,0.0
-450.0,0.14836419324980665,0.5705861462226532,8037163.734124318,0.09301294771244328,-1.20263
-449.0,0.14870869952128368,0.5738494081213038,8069012.825680308,0.19543207362450685,-1.06760442741603
-448.0,0.14941617859947087,0.5808695045566937,8099958.729893947,0.37399966649030053,-0.9431613435798468
-447.0,0.15028163160808639,0.5894901257284173,8133940.7649234915,0.5887425145051077,-0.8280281695678122
-446.0,0.15106341438696014,0.5971391971313427,8174790.989430332,0.7956933641083043,-0.7209323264562884
-445.0,0.15151988277592154,0.6012446442603384,8226341.462075865,0.9412035151250401,-0.6206006450983815
-444.0,0.15140954343916624,0.599235883487611,8291700.878010087,0.9390868358966737,-0.525744823533943
-443.0,0.15063738483458622,0.589990282817601,8371084.478337403,0.6963292342189799,-0.4350607252391033
-442.0,0.1495284786359155,0.576537672910361,8463984.140650822,0.21044492834819267,-0.34728139401728
-441.0,0.14848273045245935,0.5626476072025588,8569891.74254334,-0.15521351126190885,-0.2612208355737819
-440.0,0.14790004589352274,0.5520896391308615,8684180.04020958,0.0551069116461973,-0.1756328350583223
-439.0,0.14818028907852693,0.548632962683617,8785745.304250581,1.1412985896664354,-0.0889475893049485
-438.0,0.14954427991690084,0.5544956192575361,8849364.683868999,2.6462076786493176,0.0003341310857283
-437.0,0.15162378563480117,0.5667923822000387,8849815.328267485,3.8831553460212334,0.0919876930221942
-436.0,0.15392961169854036,0.5815900705723959,8761874.386648694,4.264489341076404,0.1847354794979243
-435.0,0.1559725635744308,0.5949555034358797,8572027.37958979,4.054040424650219,0.2767047184726626
-434.0,0.15726344758941468,0.6029555077241383,8313593.313165986,3.9495009229452784,0.3653291876245395
-433.0,0.1574523842749066,0.602931248442441,8031599.564827006,4.5366869541171795,0.448086655969953
-432.0,0.15671637503433788,0.5970433873370032,7771073.512022572,5.570904854255313,0.5226600213540697
-431.0,0.1553569571626916,0.5885917437043362,7577042.532202407,6.443599922949143,0.5867532749773441
-430.0,0.15367566795495058,0.5808761368409516,7494534.002816237,6.654852077240622,0.6380212413032351
-429.0,0.15197404470609754,0.57719638604336,7552797.370611579,6.683694830276858,0.6741017146210843
-428.0,0.150541688164183,0.5798531492076899,7717970.359527137,7.521819089278047,0.6926207853448796
-427.0,0.14961626112693738,0.5867995626673389,7940412.762799401,10.04342220237399,0.6911981322984104
-426.0,0.14942130356940297,0.5948065968098847,8170484.373664875,13.773702248122532,0.6675169128586652
-425.0,0.15018035518011075,0.600645198040133,8358544.9853600515,17.399296607526562,0.6193456357636158
-424.0,0.15211695564759087,0.6010863127628889,8468608.557954578,19.674097781201876,0.5443156808908927
-423.0,0.15533129920799316,0.5938345899722189,8519305.718850683,20.50737869760277,0.4396636677214106
-422.0,0.15930569285574958,0.5812719724442265,8542921.262283739,20.677936180195935,0.3036620416483744
-421.0,0.16332936866364112,0.5672419449153178,8571739.982489128,20.957945723254685,0.1412421500756538
-420.0,0.16669149361845748,0.5555884848109833,8631337.315670066,21.595297148144272,-0.0401567226671087
-419.0,0.1686812347069893,0.5501555695567142,8720451.265901178,22.37124567688927,-0.2327634849717379
-418.0,0.16874478828982253,0.5539176224587591,8831110.47922493,23.05673047742952,-0.4285580357835525
-417.0,0.16723550587170455,0.5648256723250882,8955343.601683784,23.573230814949767,-0.6195781107886686
-416.0,0.1648317714451057,0.5790308723623478,9085179.279320212,24.000450293284818,-0.7979586879138321
-415.0,0.16221238436510177,0.592682075696279,9212646.15817668,24.42460557358338,-0.9558344398665986
-414.0,0.16005614398676826,0.6019281354526209,9330878.844203137,24.89685653867529,-1.085313541570614
-413.0,0.1589490776912269,0.6035850175454035,9437435.782979494,25.424893140215303,-1.178498581277952
-412.0,0.15885743460714719,0.598925443312647,9530981.379993146,26.0137483958698,-1.2274894587751366
-411.0,0.1594935079062404,0.5910483027004975,9610180.040731484,26.6709929318361,-1.2243863989263153
-410.0,0.1605688232851205,0.5830580044818605,9673696.1706819,27.407915738565038,-1.161315709551133
-409.0,0.16179490644040156,0.5780589574296413,9721100.567951508,28.236059783469038,-1.030425252946495
-408.0,0.16290482666221773,0.5786784010817957,9755589.601126265,29.163453552762576,-0.8237936621599894
-407.0,0.16379874690687218,0.583842615952263,9781266.031411842,30.19201388497926,-0.5333798562192721
-406.0,0.16445491766062448,0.5907483211940716,9802232.62001391,31.32291522407786,-0.1512738759029259
-405.0,0.16485203165561446,0.5965824406525038,9822592.128138147,32.5369585947853,0.3299199528648918
-404.0,0.16496878162398276,0.5985318981728429,9845662.07431512,33.77263971415109,0.9177058097251134
-403.0,0.16479036183795792,0.5941877315191689,9871619.006374983,34.96322557400755,1.621391201737482
-402.0,0.16436081469933833,0.5847987807499321,9899854.229472796,36.106208841204875,2.4502909075895696
-401.0,0.16375546885596665,0.5735585340101987,9929759.0487636,37.39520037389956,3.3950200741184933
-400.0,0.16304994242935517,0.5636784721570647,9960724.769402454,39.060231642416795,4.428081844715448
-399.0,0.16231985354101508,0.5583700760476243,9991731.047395611,41.17400507455085,5.520072314513951
-398.0,0.1616314988817944,0.5604786275794627,10020110.942154158,43.4717425945597,6.639331584148275
-397.0,0.1609520581111939,0.5689555263635977,10042785.86394036,45.645031244620675,7.75398142308685
-396.0,0.16018889688774934,0.5804023369152373,10056677.223016506,47.439264039386565,8.832307593012352
-395.0,0.15924855420559825,0.5913881476573339,10058706.429644875,48.798791723827875,9.842809510431817
-394.0,0.1580375690588789,0.5984820470128409,10045719.141023371,49.71394098202974,10.755589692774446
-393.0,0.15648358042231647,0.5985462649312043,10014258.002092402,50.183773581839816,11.541441658389305
-392.0,0.15477999239023932,0.5921352998228077,9960789.904727995,50.246705041307365,12.16620610995629
-391.0,0.15330192321329716,0.5823282005329988,9881781.740806185,49.95222857047427,12.590392190256168
-390.0,0.15242801554523067,0.5722529803551072,9776644.441948283,49.36240819753065,12.788294985029266
-389.0,0.15253691203977982,0.5650376525824613,9656565.098756796,48.60761305837355,12.765050905214194
-388.0,0.15396786018925968,0.563614665921446,9535674.841579504,47.841302359192454,12.536928039116766
-387.0,0.15646625334963837,0.5679684715407244,9428104.80076419,47.192618902516124,12.1534382975115
-386.0,0.15931808124600777,0.5758029592896855,9347986.10665864,46.63172546840074,11.673140183627767
-385.0,0.1617973852426371,0.5847627052298237,9309449.889610646,46.06494745901612,11.146293166339053
-384.0,0.1631782067037958,0.5924922854226321,9321522.538368436,45.41600063046308,10.618141346758309
-383.0,0.1627750441112512,0.5967489840883476,9372811.475282032,44.74756298795854,10.137443995323109
-382.0,0.16064164709416873,0.5973495410096874,9446819.381101912,44.18837102434243,9.757345870884864
-381.0,0.15747818148915238,0.5959115257127776,9527048.93657854,43.851434884822666,9.525454575724789
-380.0,0.15400659838610975,0.5941131985474972,9597002.822462397,43.693874423815416,9.474904926604683
-379.0,0.15094884887494853,0.5936328198637262,9645023.39524571,43.585453324017834,9.6311827967117
-378.0,0.14900251253856422,0.5960854302575885,9678811.714387769,43.42522187294832,9.99035165264769
-377.0,0.14831673498615416,0.601663431144495,9710908.515089612,43.475457015262386,10.540254349165568
-376.0,0.14849887281276897,0.6091538218018222,9753854.532552283,44.23839328895266,11.290626444330174
-375.0,0.14913324016026552,0.6172838293223195,9820190.501976836,46.21251608176409,12.2685015070177
-374.0,0.14980415117050216,0.6247806807987377,9918972.23669046,49.50963389591227,13.593275600055724
-373.0,0.1501072077971578,0.6303955977944775,10045315.862524956,53.69071253615668,15.511438028227428
-372.0,0.1499571071864828,0.6335581016492301,10190852.583438275,58.39955551445326,18.27487123148756
-371.0,0.14962466265670382,0.6344547088734293,10347213.603388373,64.5758026423971,22.12437957805355
-370.0,0.14939940751125746,0.6333117289987641,10506030.126333198,73.91798143238088,27.293804162566005
-369.0,0.14957087505358113,0.6303554715569242,10659341.329088472,86.93144631497972,33.98578760749752
-368.0,0.15042010548194118,0.6258199380070297,10800818.279901,101.43839381013595,42.35210389199505
-367.0,0.15191883867698952,0.6202192529845693,10924540.019875346,113.90522639336771,51.94619905196327
-366.0,0.15364869520322344,0.6144208594237216,11024585.59011608,127.11506894813385,61.85168932431579
-365.0,0.15516636517495486,0.6093147789515938,11096954.847394392,141.05901142917116,71.10021069767227
-364.0,0.15602853870649647,0.6057910331952924,11145330.911147932,148.8899146319261,78.66212858632649
-363.0,0.155800949984789,0.6047248171769584,11175317.716480987,153.7763773343224,83.77881579384947
-362.0,0.15448764878936894,0.6062727633409397,11192519.198497828,159.20796025046081,86.58754934598626
-361.0,0.15271804259907618,0.609566309846813,11202539.292302726,165.48177244812769,87.46677460085286
-360.0,0.15116947877448839,0.6136583035250258,11210981.932999955,172.39429078937331,87.22511405284334
-359.0,0.15051930467618269,0.6176015912060252,11223451.0556938,179.73133114775405,86.837497949238
-358.0,0.15143771884048052,0.6204550109670429,11244053.580644464,187.2650633272958,86.87760413859827
-357.0,0.1541136500925725,0.6216807407221568,11270908.36873585,194.55236734490407,87.56100656205888
-356.0,0.15795829760163982,0.6213927537203903,11300637.26600781,200.92329537396893,88.81655783772378
-355.0,0.16231210401931473,0.619764322438588,11329862.118500182,205.97114826861525,90.090374062413
-354.0,0.16651551199723058,0.6169687193535947,11355204.772252811,210.04001720158638,90.84042276230927
-353.0,0.16991069979463602,0.6131816832113844,11374483.28479825,213.5854256715148,90.75047855128996
-352.0,0.172011911998057,0.608823456104837,11390300.559639871,216.695827729793,89.59881767011979
-351.0,0.17264889084920498,0.6047625969698488,11406455.711773757,219.09254287262164,87.51414626184608
-350.0,0.17168514939079305,0.6019156524805523,11426747.85619599,220.48734166328174,84.796617288892
-349.0,0.1689842006655342,0.6011991693110803,11454976.10790266,220.88934249128667,81.6965030940826
-348.0,0.16441389991178634,0.6035233833651671,11494414.018817674,220.72412890526283,78.41332241435573
-347.0,0.1585308715300987,0.6087975014829544,11546232.888576267,220.44561482389696,75.14963055702597
-346.0,0.15332778418038062,0.6148436422330202,11611078.453741482,220.30923785078215,72.11836706112483
-345.0,0.15097690801421915,0.6192228986867185,11689596.45087638,220.24234069814057,69.48515505308913
-344.0,0.15365051318320144,0.6194963639154034,11782432.616544023,220.14182942715414,67.20936602143011
-343.0,0.1635149421105232,0.6132307818413311,11887192.692526624,219.9442380621355,65.19585128263671
-342.0,0.1810314705256723,0.599618321343565,11989322.441483038,219.66350748637532,63.35184365237809
-341.0,0.20260902813599307,0.5817142168236593,12071227.631291283,219.32252227365566,61.58643792006533
-340.0,0.22406759860389458,0.5631351397244195,12115314.029829388,218.94112630877643,59.823655105669225
-339.0,0.24122716559178603,0.5474977614886509,12103987.404975358,218.53212560108233,58.00434308681168
-338.0,0.2499105860385219,0.5384163837114931,12031231.465495342,218.10732798090126,56.10526877847251
-337.0,0.2477842472806226,0.5379847838437499,11937341.683707943,217.6748074406861,54.18226530326462
-336.0,0.23752242713477417,0.5441662848577272,11874191.47281988,217.23236424589373,52.3024514973275
-335.0,0.22264165561228794,0.554229529128563,11893654.24603787,216.77604862375247,50.5351308567487
-334.0,0.20665846272447586,0.5654431590313947,12047603.416568637,216.30885657756872,48.94855815782061
-333.0,0.19308892116125304,0.5750761725826949,12387912.39761891,215.8565963981471,47.59155627597002
-332.0,0.18447174066501604,0.5811576255306801,12921082.58147072,215.4497526739018,46.5004241284472
-331.0,0.1803028709850681,0.5840828115339194,13472127.27670743,215.11833298572205,45.70366080956232
-330.0,0.17948782669997754,0.5847061830698727,13865879.80062887,214.8904686268785,45.22018660923296
-329.0,0.18093212238831263,0.5838821926160006,14107941.589099502,214.7938296227768,45.06447177339649
-328.0,0.18354127863226583,0.5824652835198284,14249106.10762494,214.85093289437313,45.24113454257938
-327.0,0.18634908485366747,0.5811148359293061,14340166.821710812,215.0599414293153,45.74875683991692
-326.0,0.18884805352146883,0.5797926327774737,14423062.255694956,215.41183054933148,46.56090254686184
-325.0,0.19063320214115587,0.5783045737723,14504311.16924409,215.89802380201965,47.642743702733966
-324.0,0.191299548218214,0.5764565586217538,14581577.380857198,216.5125116613285,48.96335161908982
-323.0,0.19044210925812904,0.5740544870338037,14652524.70903322,217.25019478655685,50.49457422803792
-322.0,0.18781723789108268,0.5710586361678633,14714816.972271131,218.10067237625236,52.20753584989956
-321.0,0.18384497788785548,0.5680643522485912,14766117.989069885,219.01659533965696,54.072249233783424
-320.0,0.17911601316785802,0.5658302626913305,14804091.577928446,219.9348921515577,56.05879921185706
-319.0,0.1742210277859611,0.5651149950410433,14826401.55734576,220.79462809512597,58.13772833937876
-318.0,0.16975070579703544,0.5666771768426914,14831288.727789547,221.55371822694934,60.27960628729095
-317.0,0.16621521090059121,0.5710218072535898,14819301.817602506,222.17967738827684,62.45464233731384
-316.0,0.16374350287465883,0.5774531438851854,14791566.537096089,222.6415818148582,64.63295074123121
-315.0,0.16235184335410313,0.5849204602183438,14749208.596581742,222.92438356657206,66.78540648561912
-314.0,0.16205647709290016,0.5923729765613788,14694223.858908525,223.02265392853587,68.8836726120091
-313.0,0.1628736488450253,0.5987599132226056,14632088.797075914,222.93460034546985,70.91089043248131
-312.0,0.16471538959450616,0.6032599779833272,14569150.036620997,222.70548312298786,72.86853158634624
-311.0,0.16692521498404345,0.6063037971486721,14511754.203080855,222.41423246333818,74.75957930923863
-310.0,0.16865373370471093,0.6087467943310029,14464049.371103888,222.13942183057756,76.58657167742955
-309.0,0.1690513976680137,0.6114447383844568,14421389.411783757,221.94099327493066,78.35185017372577
-308.0,0.1672686587854575,0.6152533981631718,14376929.64532542,221.86323471852876,80.05698697280654
-307.0,0.16288202694267462,0.6207235211878624,14323825.391933842,221.94722188509516,81.70334628429845
-306.0,0.15815252254310497,0.6264839733869417,14255231.971814005,222.1728734328809,83.29496282089558
-305.0,0.15638400958460874,0.6304170332217693,14164304.70517087,222.45979318148164,84.83820222412483
-304.0,0.1608826678832802,0.6304033212244838,14051185.060622515,222.72561407967987,86.33092795373429
-303.0,0.17495467725521352,0.6243234579272221,13943959.100439508,222.9059082268489,87.75548120020159
-302.0,0.20100787001927906,0.6106145293747898,13877699.035305496,222.9570738784777,89.08937331650124
-301.0,0.23488984779049266,0.591777240816273,13887477.075904164,222.83646923570575,90.29788791484816
-300.0,0.26953857393533565,0.5721146215954447,13998608.01035654,222.49236835800593,91.34432669196931
-299.0,0.2978789318459284,0.555937803215498,14197376.936533133,221.86063286471176,92.20006891013492
-298.0,0.31283580491439134,0.5475579171796271,14460311.529741824,220.8772989281479,92.84039157955137
-297.0,0.3083564110268881,0.5506785911917181,14763939.465290483,219.54874919746575,93.2353972773856
-296.0,0.2870810036536028,0.563837773644646,15084902.01867414,217.9941440710181,93.3499599078539
-295.0,0.25604036645112366,0.5829644197057243,15400294.866136368,216.34256194949398,93.16076861473414
-294.0,0.22229909407494086,0.60396739296714,15687327.28410788,214.6981802922618,92.66917198276693
-293.0,0.1929217811805446,0.6227555570210798,15923208.5490194,213.11855489209063,91.88626896848606
-292.0,0.17435063156600428,0.6355901493649705,16091321.95152995,211.65601413514503,90.85264957692245
-291.0,0.1668282944238655,0.6422423582627778,16199746.839211758,210.34215428687565,89.61644413123598
-290.0,0.16704022811776742,0.6444973174102132,16262736.573865362,209.16313599525571,88.22047549769336
-289.0,0.17162965260644014,0.6441640742727868,16294544.517291296,208.09911548486411,86.70452952911666
-288.0,0.17723978784861338,0.643051676316008,16309424.0312901,207.13859505723127,85.10903663977788
-287.0,0.1807329182626256,0.6428400952257097,16321628.477662306,206.29163825766577,83.47521263529062
-286.0,0.1815469599322147,0.6436917052373397,16342158.82506564,205.5717241442213,81.84516664065563
-285.0,0.1807954051053865,0.6447816081634371,16369006.469586588,204.95641632371976,80.26298140184059
-284.0,0.1796203024909072,0.6452680799587818,16396910.414168818,204.3131035644123,78.75549127367822
-283.0,0.17916370079754274,0.6443093965781534,16420609.66175601,203.48811962288752,77.26156382154501
-282.0,0.1804829949285398,0.6411454233685154,16434843.215291835,202.34650012678458,75.69193986519521
-281.0,0.183449605282913,0.6361590686664592,16434350.07771997,200.82176433868025,73.95041549458831
-280.0,0.18706157548301394,0.6305750019074091,16413869.251984082,198.8631030498948,71.93656592163944
-279.0,0.1902966552169132,0.6256374518336967,16371014.486382583,196.42752924858758,69.5611694333585
-278.0,0.19213259417268092,0.6225906471876536,16314898.51063283,193.52959583171585,66.74955694640468
-277.0,0.19160884832746894,0.6226017499352993,16257508.799806911,190.20965912445163,63.4156538137014
-276.0,0.18880709258469608,0.625536264560839,16210832.828976918,186.69309877490906,59.44071914889894
-275.0,0.18467683154416126,0.630175837839923,16186858.073214944,183.76353442746046,54.749557799633685
-274.0,0.18019403124232136,0.6352690680915508,16194128.905525723,182.22221172194253,49.54854529043971
-273.0,0.17633465771563372,0.6395645536347219,16227417.290644636,181.90981449007748,44.16316466370736
-272.0,0.17403990618949516,0.6418581086482017,16278052.091239683,182.07220268193166,39.17669906991734
-271.0,0.17353259575804747,0.6419210421478938,16337362.169978876,182.00954144544846,35.354568664329065
-270.0,0.17435965382058005,0.6404424676675675,16396676.38953023,181.83629436489318,33.11031224496521
-269.0,0.17604174375227277,0.6381471630939772,16447323.61256177,182.23298899365597,32.3387184177674
-268.0,0.17809952892830583,0.6357599063138775,16482932.544319697,183.8851973603766,32.90154007642685
-267.0,0.18007217986557467,0.6339758342489027,16506331.260363055,187.08579793711553,34.68431327441206
-266.0,0.1819751392366996,0.6327272882159856,16522647.67882908,191.51393817317378,37.57547857257506
-265.0,0.18433005884700837,0.6311358669831914,16537009.717855005,196.80060172987854,41.45317492621394
-264.0,0.1876830920148168,0.6282839277920944,16555390.05254222,202.66507673290812,46.19151858457015
-263.0,0.19258039205844013,0.6232538278842683,16587140.38584877,208.90020287881563,51.66744827117182
-262.0,0.19954327960090618,0.6151657460267252,16639608.874615774,215.31790590456387,57.76053400533812
-261.0,0.20827866179666438,0.6043802563346891,16708750.463360092,221.87077158306496,64.37074734470278
